NAME,DATE,HOUR,VMAX,LAT,LON,MSLP,ID,DELV12,DELV24,DELV36,DELV48,PER,SHRD,D200,RHLO,PX30,SDBT,POT,RHCN,TPW,PC2,SHRD2,SHRG,DIVC,U200,EPSS,ENSS,TPWC,RSST
ALLI,950605,6,60,28.5,-85.6,990,AL011995,-15,9999,9999,9999,-5,29,95,69,73,14.10000021,-73,0,434,-67,30.2,41.6,110,18.7,0.6,4.1,57,28.1
ALLI,950605,12,60,29.6,-84.7,990,AL011995,-30,9999,9999,9999,-5,21.8,96,73,35,25.50000038,-69,0,303,97,25.4,34.1,118,21.6,1.3,2.8,56.8,27.8
ALLI,950605,18,45,30.7,-83.8,993,AL011995,9999,9999,9999,9999,9999,32.9,129,70,37,22.00000033,-60,0,584,84,31.4,39.1,138,25.9,3.2,3.1,55.5,27
ALLI,950606,0,30,31.8,-82.8,993,AL011995,9999,9999,9999,9999,9999,34.7,116,70,32,17.00000025,-44,0,579,87,34.2,46.7,98,31.5,2.8,3.1,56.8,25.5
BARR,950705,6,20,32,-72,1019,AL021995,0,5,10,15,9999,21.7,-37,60,26,26.7000004,-76,0,161,116,20.2,21.4,-28,15.2,3.9,3.2,48.8,25.5
BARR,950705,12,20,32,-72,1019,AL021995,5,10,10,20,9999,19.2,-21,61,38,27.90000042,-76,0,135,115,18.6,21.7,-24,8.4,2.9,3.5,50.9,25.5
BARR,950705,18,20,31.9,-72,1018,AL021995,5,10,15,40,0,17.4,16,61,44,21.90000033,-73,0,397,104,17,22.4,12,9.2,2.2,3.9,55,25.5
BARR,950706,0,25,31.8,-72,1017,AL021995,5,5,15,35,5,22.9,19,58,29,22.40000033,-76,0,635,81,22.2,26.6,-2,11.7,2.1,4.3,54.3,25.6
BARR,950706,6,25,31.7,-71.9,1016,AL021995,5,10,35,30,5,22.1,-4,60,36,31.60000047,-74,0,762,108,18.9,19.9,-37,5.4,2.7,4,51.5,25.6
BARR,950706,12,30,31.5,-71.7,1013,AL021995,0,10,30,20,5,10.6,1,60,39,25.20000038,-72,0,895,99,11.5,14.6,-15,3.2,2.5,4,49.7,25.6
BARR,950706,18,30,31.3,-71.6,1011,AL021995,5,30,25,20,5,16.2,14,59,34,30.00000045,-71,0,870,119,14.1,18.8,-1,7.9,2.8,3.9,50.4,25.6
BARR,950707,0,30,31.3,-71.3,1009,AL021995,10,30,20,20,0,23.4,0,61,18,19.10000028,-70,0,869,161,21.3,21.8,11,9.6,2.7,3.8,49.7,25.5
BARR,950707,6,35,31.6,-71,1007,AL021995,25,20,15,15,5,16.5,2,65,19,25.40000038,-62,0,715,139,13.3,13.1,16,1.5,3.7,3.4,49.1,25.3
BARR,950707,12,40,32.2,-70.6,1004,AL021995,20,10,10,10,10,15.1,15,67,28,24.70000037,-43,0,818,134,10.2,15,43,8.7,4.4,3.2,50.3,24.7
BARR,950707,18,60,33.2,-70.2,1001,AL021995,-5,-10,-10,-10,25,12,37,68,31,28.40000042,-8,0,505,111,10.7,13.1,63,13.7,4.9,3.2,51.6,24.2
BARR,950708,0,60,34,-69.6,997,AL021995,-10,-10,-10,-15,20,15,28,67,25,15.80000024,-11,0,718,125,15.7,14.9,40,21.4,4.7,3.3,52.8,24.3
BARR,950708,6,55,34.9,-68.9,997,AL021995,-5,-5,-5,-15,-5,15.9,14,70,18,11.90000018,-20,0,599,122,13.5,15.4,30,20.7,4.4,3.5,52,24.3
BARR,950708,12,50,35.9,-68.2,997,AL021995,0,0,-5,9999,-10,5.9,20,72,5,9.600000143,-42,0,546,147,11.2,14.4,12,18.8,4,3.7,52.8,24.9
BARR,950708,18,50,37.2,-67.2,997,AL021995,0,0,-10,9999,-5,5.7,40,69,21,19.40000029,-50,0,601,74,12.4,14.7,40,20.7,2.3,4.5,50.8,25.2
BARR,950709,0,50,38.7,-66,996,AL021995,0,-5,9999,9999,0,10.4,35,69,34,25.00000037,-46,0,732,83,13.6,18.8,51,21.3,1.3,5,51.2,24.9
BARR,950709,6,50,40.5,-64.6,995,AL021995,0,-10,9999,9999,0,9.2,17,71,63,20.90000031,-14,0,743,21,13.8,17.6,37,21.6,0,7.1,50.2,23
BARR,950709,12,50,42.3,-63.1,993,AL021995,-5,9999,9999,9999,0,13.5,50,72,51,17.30000026,50,0,586,-1,14.6,17.2,57,20.4,0,8.1,48.8,17.9
BARR,950709,18,50,44.3,-61.7,991,AL021995,-10,9999,9999,9999,0,13.9,43,70,35,16.80000025,50,0,842,56,16.6,22.1,57,21.3,0,9.4,45.6,13.2
BARR,950710,0,45,46.4,-60.5,990,AL021995,9999,9999,9999,9999,9999,15.6,10,71,28,14.10000021,45,0,985,83,18.8,24.5,-1,20.3,0,12.3,42.8,13
BARR,950710,6,40,48.5,-59.2,989,AL021995,9999,9999,9999,9999,9999,15.1,37,73,9999,9999,40,0,998,9999,20.5,28.9,-2,16,0,17.1,41.7,11.1
CHAN,950712,0,25,17.1,-54.9,1012,AL031995,0,5,5,10,9999,10.5,-28,68,40,30.70000046,-112,0,46,81,19.1,20.5,-33,-0.1,3.8,2.7,53.9,28.2
CHAN,950712,6,25,17.5,-56.5,1012,AL031995,5,5,5,10,9999,16.3,9,69,35,31.00000046,-116,0,88,79,22.9,28.3,16,3.5,4.1,2.6,55.1,28.4
CHAN,950712,12,25,18.1,-58.3,1012,AL031995,5,5,10,10,0,16.5,28,69,41,33.8000005,-119,0,113,56,21.9,28.6,40,5.4,4.5,2.7,55,28.6
CHAN,950712,18,30,18.7,-59.9,1011,AL031995,0,0,5,10,5,12.7,66,67,29,23.40000035,-113,0,212,71,15.3,25,64,1.9,4.7,2.7,54.8,28.7
CHAN,950713,0,30,19.2,-61,1011,AL031995,0,5,5,10,5,20.9,39,67,28,23.40000035,-111,0,269,124,21,31.3,37,2.1,5.2,2.5,55.8,28.7
CHAN,950713,6,30,19.6,-61.9,1011,AL031995,0,5,10,15,0,19.7,37,67,25,22.90000034,-113,0,342,127,23.1,32.5,54,4.6,5.5,2.4,53.8,28.8
CHAN,950713,12,30,20.1,-62.7,1010,AL031995,5,5,10,15,0,17.1,28,69,32,24.40000036,-115,0,286,95,21.4,29.3,28,4.7,5.7,2.4,54.1,28.9
CHAN,950713,18,30,20.6,-63.6,1010,AL031995,5,10,15,15,0,15.9,44,67,21,20.3000003,-113,0,245,159,19.7,28.5,24,5.7,5.9,2.5,56.1,28.9
CHAN,950714,0,35,21.1,-64.4,1006,AL031995,0,5,10,10,5,26,13,64,9999,9999,-110,0,86,9999,25.1,31.9,25,10.5,5.4,2.5,54.8,29
CHAN,950714,6,35,21.1,-64.9,1008,AL031995,5,10,10,15,5,28.4,39,66,18,19.40000029,-113,0,450,166,29.5,33.9,47,13.9,5.2,2.5,51,29
CHAN,950714,12,35,21.1,-65.2,1009,AL031995,5,10,10,15,0,21.8,44,69,22,19.8000003,-117,0,196,170,27.9,31.7,15,13.4,4.6,2.6,53,29
CHAN,950714,18,40,21.3,-65.5,1010,AL031995,5,5,10,15,5,16.8,38,69,42,25.10000037,-107,0,30,123,25.4,30.7,10,12.8,5.6,2.6,55.3,29
CHAN,950715,0,40,21.8,-66,1009,AL031995,5,5,10,20,5,17.8,23,68,26,23.00000034,-104,0,224,142,25.3,33.9,-7,12.4,5.1,2.6,54.5,28.8
CHAN,950715,6,45,22.3,-66.7,1006,AL031995,0,5,10,15,5,21.7,11,66,44,21.50000032,-101,0,402,62,28.3,36,61,13,4.7,2.7,53.1,28.8
CHAN,950715,12,45,22.7,-67.5,1006,AL031995,0,5,15,15,5,18.3,3,70,44,21.40000032,-98,0,392,48,23.9,30.5,19,11.8,5.8,2.5,57.4,28.8
CHAN,950715,18,45,23.2,-67.9,1005,AL031995,5,10,15,10,0,14.2,44,70,51,15.60000023,-92,0,173,-8,20.9,25.7,37,10.3,6.4,2.5,60,28.7
CHAN,950716,0,45,23.7,-68.2,1004,AL031995,5,15,15,10,0,16.4,6,66,45,29.20000044,-92,0,233,46,21.2,28.1,-14,6.9,6.1,2.4,59.3,28.7
CHAN,950716,6,50,24.5,-68.4,999,AL031995,5,10,5,5,5,19.5,-13,66,46,32.30000048,-90,0,143,48,21.2,28.2,-13,9.6,4.9,2.4,59.5,28.7
CHAN,950716,12,50,25.3,-68.8,999,AL031995,10,10,5,0,5,15.2,23,68,46,30.40000045,-92,0,30,13,15.9,16.4,37,6.5,4.5,2.4,59.1,28.6
CHAN,950716,18,55,26.2,-69.1,997,AL031995,5,0,0,-5,5,16.6,44,66,58,30.70000046,-79,0,0,-25,18.6,21.1,48,4.6,5.5,2.4,61.2,28.5
CHAN,950717,0,60,27.2,-69.4,991,AL031995,0,-5,-10,-10,10,15,5,64,64,18.60000028,-69,0,44,-59,14.7,20.8,1,5.4,5.1,2.3,59.7,28.2
CHAN,950717,6,60,28.2,-69.6,995,AL031995,-5,-5,-10,-10,5,12.4,9,63,61,12.80000019,-61,0,15,-35,9.3,15.4,50,4.7,5.1,2.2,60.5,27.8
CHAN,950717,12,60,29.3,-69.8,997,AL031995,-5,-10,-10,-10,0,12.9,29,65,32,18.60000028,-56,0,15,20,6.1,10.7,30,2.7,4.6,2.2,58.8,27.4
CHAN,950717,18,55,30.5,-69.8,995,AL031995,0,-5,-5,-5,-5,10.7,10,66,9999,9999,-47,0,0,9999,7.2,12.7,1,4.1,5.7,2.1,60.5,27
CHAN,950718,0,55,31.6,-69.7,994,AL031995,-5,-5,-5,-5,-5,2.7,18,62,54,21.40000032,-35,0,726,5,6.3,15.9,27,9.3,5,2.1,59.5,26.4
CHAN,950718,6,55,32.6,-69,994,AL031995,-5,-5,-5,-5,0,8.9,2,62,24,15.90000024,-18,0,238,99,8.7,15.5,12,9.1,4.7,2.1,61.7,25.6
CHAN,950718,12,50,33.6,-68.1,995,AL031995,0,0,0,0,-5,11.8,0,67,10,11.80000018,-16,0,231,134,10.3,17.8,-7,10.9,4.8,2.1,59.9,25.2
CHAN,950718,18,50,34.6,-67.3,996,AL031995,0,0,0,9999,-5,11.1,23,68,16,23.20000035,-9,0,116,116,7.6,17,19,13.5,4.3,2.3,60.3,24.9
CHAN,950719,0,50,35.4,-65.8,997,AL031995,0,0,0,9999,0,11.3,23,68,24,21.90000033,-4,0,30,134,7.4,17.1,20,19.3,3.2,2.5,59.3,24.5
CHAN,950719,6,50,36.2,-64.1,997,AL031995,0,0,9999,9999,0,12.4,24,74,55,20.50000031,-10,0,0,-10,13.1,18.9,18,24.9,2.7,2.9,58.7,24.6
CHAN,950719,12,50,37.1,-62.4,998,AL031995,0,0,9999,9999,0,9.9,54,74,67,19.8000003,-16,0,0,-10,10.6,17.9,44,24.2,2.1,3.2,57.7,24.7
CHAN,950719,18,50,38.2,-60.2,998,AL031995,0,9999,9999,9999,0,5.9,54,71,9999,9999,-17,0,30,9999,14.4,25.3,50,27.9,0.7,4.6,59,25
CHAN,950720,0,50,39.5,-57.6,999,AL031995,0,9999,9999,9999,0,14.6,62,69,69,13.1000002,-21,0,277,-17,18.7,27,78,31.9,0,8.1,58.3,25.1
CHAN,950720,6,50,41.1,-54.7,999,AL031995,9999,9999,9999,9999,0,17.6,56,61,51,21.10000031,-4,0,433,-18,21.4,29.1,63,37,0,14.3,59,23.8
CHAN,950720,12,50,43,-51.7,1000,AL031995,9999,9999,9999,9999,0,27.9,34,52,46,21.70000032,50,0,610,67,30.1,39.2,30,42.5,0,18.4,50.3,16
DEAN,950728,18,25,26.2,-86.6,1009,AL041995,5,5,5,10,9999,12.2,21,71,55,21.30000032,-112,0,60,-26,14.8,17.8,1,3.4,8.1,2.8,60.1,29.2
DEAN,950729,0,30,26.1,-87.3,1008,AL041995,0,0,0,10,9999,13.9,50,70,47,13.80000021,-117,0,217,7,13.2,16.3,68,3.8,7,2.5,61.8,29.7
DEAN,950729,6,30,26.2,-87.9,1008,AL041995,0,0,5,0,5,14.7,15,71,9999,9999,-125,0,146,9999,13.8,18.3,38,1.2,4.9,2.3,62.1,29.8
DEAN,950729,12,30,26.3,-88.3,1008,AL041995,0,0,10,-5,0,14.5,17,73,26,18.80000028,-130,0,28,148,12.9,15.5,-2,-0.6,3.9,2.2,60.7,29.9
DEAN,950729,18,30,26.5,-89.4,1007,AL041995,0,5,0,-10,0,5.8,15,77,21,14.20000021,-129,0,0,91,9.2,13.7,-9,-2.7,5.4,2.8,60.5,30.2
DEAN,950730,0,30,26.9,-90.6,1007,AL041995,0,10,-5,-10,0,5,12,73,41,28.40000042,-127,0,0,39,8,10.8,21,-0.8,5,2.9,59.5,30.2
DEAN,950730,6,30,27.6,-91.7,1006,AL041995,5,0,-10,-10,0,4.6,35,72,35,22.80000034,-134,0,0,60,9.2,9.9,30,-3.5,3.4,3.1,61,30.3
DEAN,950730,12,30,28.1,-93,1005,AL041995,10,-5,-10,-10,0,7.6,26,75,67,26.7000004,-138,0,15,-43,6.6,10,33,-3.1,2.4,3.2,64.6,30.3
DEAN,950730,18,35,28.6,-94,1003,AL041995,-5,-15,-15,-15,5,14,44,75,9999,9999,-119,0,0,9999,5.6,9.9,58,-4.3,4.8,4.1,64,30.1
DEAN,950731,0,40,29,-95,999,AL041995,-15,-20,-20,-20,10,13.4,36,74,44,26.8000004,-108,0,0,37,9.5,14.6,58,-1.5,5,4.8,63.5,29.8
DEAN,950731,6,30,29.5,-95.5,1002,AL041995,-10,-10,-10,-10,9999,11.2,8,78,32,22.40000033,-124,0,0,98,7.5,13.7,0,-3.1,3.3,3.9,62.6,29.7
DEAN,950731,12,25,30,-96,1003,AL041995,-5,-5,-5,-5,9999,10.6,5,80,9999,9999,-125,0,0,9999,5.9,13.6,16,0.4,3.2,3.1,60.9,29.3
DEAN,950731,18,20,30.5,-96.5,1003,AL041995,0,0,0,0,9999,15.7,43,77,9999,9999,-107,0,0,9999,9.4,13.8,28,2.1,6.4,4.2,59.3,28.9
DEAN,950801,0,20,31.5,-97,1004,AL041995,0,0,0,9999,9999,18.2,64,76,9,12.50000019,-81,0,0,125,15,22.3,70,4.2,5.8,4.9,62.3,27.6
DEAN,950801,6,20,32,-97.5,1004,AL041995,0,0,0,9999,9999,19.5,61,80,27,16.10000024,-73,0,0,57,14,20.7,67,3.8,2.8,3.5,64.2,26.7
DEAN,950801,12,20,33,-98.5,1004,AL041995,0,0,9999,9999,9999,23.4,22,80,9999,9999,-34,0,0,9999,15.8,20.6,30,9.1,0.5,4.3,63.4,24.9
DEAN,950801,18,20,33,-98.5,1004,AL041995,0,0,9999,9999,9999,25.8,41,76,7,10.30000015,-31,0,0,144,16.9,19,52,9.2,2.5,5.3,62.6,24.9
DEAN,950802,0,20,33,-98.5,1004,AL041995,0,9999,9999,9999,9999,27.6,52,71,61,22.40000033,-26,0,44,29,18.6,24.5,49,10.3,2.6,6.1,64.7,24.9
DEAN,950802,6,20,33,-98.5,1004,AL041995,0,9999,9999,9999,9999,16.8,16,72,9999,9999,-27,0,88,9999,14.8,21.4,10,8.5,0.7,5,63.9,24.9
DEAN,950802,12,20,33,-98.5,1004,AL041995,9999,9999,9999,9999,9999,12.6,-4,73,4,10.20000015,-30,0,58,149,11.1,15.7,-44,9.5,0.9,4.1,62.8,24.9
DEAN,950802,18,20,33,-98.5,1004,AL041995,9999,9999,9999,9999,9999,14.4,24,69,9999,9999,-19,0,236,9999,9.6,17.5,8,6.4,3.9,5.9,61.1,24.9
ERIN,950731,0,45,22.3,-73.2,1004,AL051995,10,25,30,30,9999,23,40,71,37,29.00000043,-95,0,30,53,21.4,29.4,48,4.1,6.2,2.1,59.8,29.2
ERIN,950731,6,50,22.6,-73.6,1003,AL051995,10,25,25,25,9999,21.6,40,71,43,30.30000045,-93,0,30,10,19.9,29,65,4.7,5.8,2,57,29.2
ERIN,950731,12,55,22.8,-73.9,999,AL051995,15,20,20,-5,10,23.7,70,73,52,26.7000004,-89,0,0,-15,23.9,32.8,82,6.6,6.3,2.1,57.9,29.2
ERIN,950731,18,60,23.2,-74.3,997,AL051995,15,15,15,0,10,27.4,51,73,62,24.70000037,-81,0,0,-53,27,31.2,76,10.5,6.9,2.4,61,29.3
ERIN,950801,0,70,23.6,-74.9,992,AL051995,5,5,-20,-5,15,24.3,16,72,54,18.50000028,-74,0,0,-38,27.3,36.1,39,10.2,6.7,2.3,63.1,29.4
ERIN,950801,6,75,24.3,-75.7,988,AL051995,0,0,-15,-5,15,32.2,30,68,51,23.30000035,-75,0,0,-43,28.3,34.5,49,11.6,5.5,2.3,61.5,29.5
ERIN,950801,12,75,25.5,-76.3,985,AL051995,0,-25,-10,5,5,27.1,79,68,78,11.70000017,-77,0,0,-64,28.9,30.1,72,13.2,4.7,2.5,58.5,29.4
ERIN,950801,18,75,26.3,-77.7,980,AL051995,0,-15,-5,-10,0,27.5,79,69,73,14.90000022,-70,0,0,0,27.9,31.2,87,11.5,5.3,2.7,57.1,29.2
ERIN,950802,0,75,26.9,-79,982,AL051995,-25,-10,5,-30,0,29.5,37,68,23,23.20000035,-65,0,0,89,27.4,31,36,12.5,4.9,2.8,59.8,28.9
ERIN,950802,6,75,27.7,-80.4,985,AL051995,-15,-5,-10,-40,0,19.5,33,67,58,13.90000021,-68,0,291,19,20.4,24.1,31,4.4,3.1,2.8,61,28.8
ERIN,950802,12,50,28.2,-81.9,990,AL051995,15,30,-5,-30,9999,5.7,29,69,58,14.10000021,-100,0,329,4,12.3,17.5,48,-0.8,3.2,2.7,62.7,29.1
ERIN,950802,18,60,28.6,-83.4,988,AL051995,10,5,-25,-40,9999,4.1,40,68,51,12.00000018,-85,0,15,5,7.2,13.6,39,-3,4.4,3.3,63.3,29.3
ERIN,950803,0,65,28.8,-84.7,985,AL051995,15,-20,-45,-45,9999,8.7,27,69,72,13.5000002,-85,0,211,-2,12.7,21.1,16,0.4,4.2,3.1,66.1,29.6
ERIN,950803,6,70,29.3,-85.7,979,AL051995,-5,-35,-50,-50,10,15.2,-4,67,74,10.20000015,-89,0,119,-46,18.4,23.1,-26,0.3,2.1,3.4,65.6,29.7
ERIN,950803,12,80,29.8,-86.6,974,AL051995,-35,-60,-60,-60,15,9.7,12,69,99,6.400000095,-81,0,58,-90,15.6,18.6,-1,-1.9,1.9,3,67,29.8
ERIN,950803,18,65,30.6,-87.5,985,AL051995,-30,-45,-45,-45,-5,5.7,37,70,97,7.100000106,-87,0,0,-72,13.6,16.4,52,-3.3,4.9,3.2,68.4,30
ERIN,950804,0,45,31.4,-88.5,997,AL051995,-25,-25,-25,-25,9999,7.7,50,69,63,13.00000019,-103,0,60,1,12.4,18.3,61,1.2,4.6,3,68.9,29.8
ERIN,950804,6,35,32.3,-89.1,1001,AL051995,-15,-15,-15,-15,9999,18,32,68,32,17.30000026,-96,0,0,86,18.4,22.8,40,3.3,2.5,3.4,66.2,28.4
ERIN,950804,12,20,33.2,-89.7,1003,AL051995,0,0,0,0,9999,15.7,31,72,9999,9999,-74,0,203,9999,18.2,19.1,48,8.2,1.8,3,65.8,26.9
ERIN,950804,18,20,34.1,-90.2,1003,AL051995,0,0,0,9999,9999,11.1,41,75,9999,9999,-40,0,278,9999,14.4,18.2,72,10,5.8,3.4,64.5,25.7
ERIN,950805,0,20,34.8,-90.2,1003,AL051995,0,0,0,9999,9999,18.2,32,76,18,17.10000025,20,0,0,75,20.9,24,59,17.5,6.4,2.7,66.2,24.6
ERIN,950805,6,20,35.4,-90.1,1003,AL051995,0,0,9999,9999,9999,18.2,30,76,30,25.90000039,-3,0,0,105,22.3,26.8,35,18.8,3.5,2.4,64.1,24
ERIN,950805,12,20,36.3,-89.8,1003,AL051995,0,0,9999,9999,9999,15.9,34,75,9999,9999,2,0,15,9999,19.1,22.4,58,23.2,1.8,2.8,62.1,23.3
ERIN,950805,18,20,37.5,-88.8,1003,AL051995,0,9999,9999,9999,9999,21.6,35,77,9,9.40000014,20,0,0,180,23.5,31.6,64,25.7,4.7,3.7,59.5,22.7
ERIN,950806,0,20,38.4,-86.8,1003,AL051995,0,9999,9999,9999,9999,27.2,43,73,6,9.600000143,10,0,95,184,26.9,35,80,30.7,4.7,3.2,56.7,23.9
ERIN,950806,6,20,38.7,-84.9,1005,AL051995,9999,9999,9999,9999,9999,28,-6,73,3,7.300000109,-34,0,591,186,25.9,34.1,31,30.8,0.5,3.9,54.8,24.7
ERIN,950806,12,20,38.8,-82,1008,AL051995,9999,9999,9999,9999,9999,25.9,-18,72,9999,9999,-53,0,486,9999,21.6,28.5,21,28.7,0,4.4,54.9,25.5
TD06,950805,18,20,20.2,-95.2,1008,AL061995,0,10,10,9999,9999,8.1,54,75,73,16.40000024,-121,0,0,-35,10.3,15.8,69,-3.6,7.2,2.7,62.7,29.6
TD06,950806,0,20,20.5,-95.6,1005,AL061995,5,10,0,9999,9999,7.6,59,75,24,18.90000028,-114,0,0,31,9.4,11.7,62,-1.4,8.8,2.2,62.9,29.6
TD06,950806,6,20,20.7,-95.9,1004,AL061995,10,10,9999,9999,0,9.6,24,78,66,9.700000145,-123,0,0,-63,12.7,18,46,-2.8,7.1,1.6,63.3,29.6
TD06,950806,12,25,20.9,-96.2,1003,AL061995,5,-5,9999,9999,5,7.5,9,82,86,12.50000019,-126,0,0,-72,14.6,18.3,19,-0.2,5.1,1.5,63.8,29.6
TD06,950806,18,30,21.2,-96.7,1003,AL061995,0,9999,9999,9999,10,10.4,52,76,61,15.70000023,-108,0,0,-45,12.3,14.2,63,-2.6,6.9,3.2,64.6,29.5
TD06,950807,0,30,21.5,-97.5,1002,AL061995,-10,9999,9999,9999,9999,9.7,79,77,53,15.00000022,-96,0,0,-41,10.5,14.2,71,-2,8.8,2.8,66,29.4
TD06,950807,6,30,21.7,-98.2,1003,AL061995,9999,9999,9999,9999,9999,12.7,46,79,57,15.30000023,-104,0,0,-4,16.7,22.6,30,-5.2,7.4,1.8,67.6,29.4
TD06,950807,12,20,21.8,-99,1003,AL061995,9999,9999,9999,9999,9999,12.5,18,83,9999,9999,-121,0,0,9999,11.1,17.7,30,-2.3,5.9,1.7,67.4,29.4
FELI,950808,0,30,14.3,-30.8,1010,AL071995,0,10,15,20,9999,7.2,24,72,9999,9999,-78,0,0,9999,11,24.2,32,-15.2,3.2,2.5,64.1,26.9
FELI,950808,6,30,14.7,-32.5,1008,AL071995,5,15,15,25,9999,8.1,59,77,86,11.40000017,-70,0,0,-105,10,23.8,62,-14.2,3.7,2.2,65,26.5
FELI,950808,12,30,15,-34.4,1007,AL071995,10,15,20,30,0,7.4,57,76,9999,9999,-65,0,0,9999,7.5,22.3,59,-14.6,4,2.2,65.5,26.4
FELI,950808,18,35,15.5,-36.4,1005,AL071995,10,10,20,25,5,6.6,50,73,93,11.70000017,-62,0,0,-71,7.1,19.9,53,-13.6,3.8,2.4,65.8,26.5
FELI,950809,0,40,15.7,-38.3,1004,AL071995,5,10,20,25,10,3.3,49,71,86,12.40000018,-58,0,15,-87,1.6,16.6,39,-12.7,4.5,2.2,65.3,26.7
FELI,950809,6,45,16,-40.2,1003,AL071995,0,10,15,25,10,2.8,55,72,82,15.30000023,-59,0,31,-105,2.4,16.7,46,-12,4.3,2.1,62.9,26.8
FELI,950809,12,45,16.2,-41.9,1001,AL071995,5,15,20,35,5,1,45,70,88,12.80000019,-63,0,0,-82,0.9,16.7,40,-13.8,3.7,2.4,63,27
FELI,950809,18,45,16.6,-43.7,1000,AL071995,10,15,25,45,0,0.3,46,73,90,14.10000021,-61,0,0,-91,1.9,19.1,48,-12.8,4,2.1,63.7,27.1
FELI,950810,0,50,17,-45.6,998,AL071995,10,15,30,50,5,5.5,30,74,94,11.00000016,-59,0,0,-131,8.2,24.5,34,-10,5.1,1.9,64.7,27.4
FELI,950810,6,55,17.5,-47.4,995,AL071995,5,15,35,55,10,12.6,37,75,99,7.300000109,-56,0,0,-141,14.5,28.5,45,-4.4,5.4,1.9,64.7,27.5
FELI,950810,12,60,18,-49.1,993,AL071995,5,20,40,55,10,14.6,47,76,99,9.100000136,-55,0,0,-142,15.9,27.2,45,-3.9,5.6,2,65.3,27.7
FELI,950810,18,60,18.4,-50.8,991,AL071995,10,30,50,60,5,10.1,65,75,97,12.90000019,-57,0,0,-133,14.2,24.5,58,-2.5,5.6,2,66.5,27.9
FELI,950811,0,65,18.9,-52.4,987,AL071995,15,35,50,50,5,6.6,46,75,91,11.40000017,-55,0,0,-130,11.9,25,37,-5.3,6.6,1.9,65.8,28.1
FELI,950811,6,70,19.6,-53.9,980,AL071995,20,40,50,35,10,10.6,56,74,91,11.00000016,-60,0,0,-121,12,22.9,48,-3.1,6.3,2,67,28.5
FELI,950811,12,80,20.4,-55.4,972,AL071995,20,35,35,20,15,1,59,74,91,8.500000127,-55,0,15,-110,8.2,13.2,49,-7.5,5.9,2.1,68.1,28.7
FELI,950811,18,90,21.3,-56.5,965,AL071995,20,30,15,5,20,5.6,56,70,99,8.000000119,-44,0,0,-123,5.9,11.3,34,-7.4,5.2,2.1,67.3,28.7
FELI,950812,0,100,22.1,-57.8,955,AL071995,15,15,0,-10,20,8.2,65,68,98,6.100000091,-37,0,0,-120,8,12.2,60,-10,4.9,2.2,71,28.8
FELI,950812,6,110,22.9,-59,943,AL071995,10,-5,-15,-30,20,2.3,19,67,88,12.10000018,-27,0,233,-99,5.5,9.4,20,-6.7,4.6,2.2,69.9,28.8
FELI,950812,12,115,23.6,-60.2,932,AL071995,0,-15,-25,-35,15,3,46,65,97,9.000000134,-19,0,15,-124,4.3,9.6,26,-6,4.6,2.2,73.8,28.7
FELI,950812,18,120,24.3,-61,929,AL071995,-15,-25,-40,-45,10,7.6,66,68,9999,9999,-9,0,0,9999,2,11.3,60,-4.3,5.7,2.1,75.2,28.7
FELI,950813,0,115,25.1,-61.6,930,AL071995,-15,-25,-35,-40,0,4.5,59,65,87,11.60000017,-13,0,102,-110,8.1,15.2,57,1.8,5.6,2,74.9,28.7
FELI,950813,6,105,25.9,-61.9,937,AL071995,-10,-25,-30,-30,-15,19.1,49,66,74,16.40000024,-24,0,15,-99,19.1,25.1,56,8.9,5.3,2.1,73.4,28.7
FELI,950813,12,100,26.6,-62.3,942,AL071995,-10,-20,-25,-30,-15,23.4,25,66,80,14.90000022,-25,0,44,-84,23.3,32.5,35,13.3,5.3,2.2,74.6,28.6
FELI,950813,18,95,27.4,-62.3,947,AL071995,-15,-20,-20,-25,-10,21.1,53,64,94,11.10000017,-31,0,30,-121,23.5,33.2,52,14.9,4.7,2.4,71.9,28.6
FELI,950814,0,90,28.2,-62.5,948,AL071995,-10,-15,-20,-20,-10,25.4,42,63,64,22.50000034,-37,0,0,-37,22.7,33.8,55,12.7,4.8,2.4,69,28.6
FELI,950814,6,80,29,-62.9,954,AL071995,-5,-5,-10,-10,-15,20.3,25,64,43,19.00000028,-48,0,0,-1,24.8,30.4,27,10.1,4.9,2.5,68.6,28.6
FELI,950814,12,80,29.9,-63.4,962,AL071995,-5,-10,-10,-10,-10,19.1,14,68,55,22.20000033,-51,0,15,-2,21.8,25.6,27,3,3.4,2.8,64.2,28.6
FELI,950814,18,75,30.7,-64.1,962,AL071995,0,-5,-5,-5,-5,15,61,68,72,10.00000015,-46,0,15,-43,14.4,22.9,59,-3.2,4.7,2.7,68,28.4
FELI,950815,0,75,31.3,-65.1,962,AL071995,-5,-5,-5,-10,-5,15.4,34,68,61,13.6000002,-41,0,0,-33,20.8,32.2,47,-5.7,4.3,2.5,70.7,28.1
FELI,950815,6,75,31.9,-66.2,964,AL071995,-5,-5,-5,-10,0,16.4,-30,69,66,17.30000026,-40,0,0,-49,20.2,30.1,-60,-11.7,4.3,2.4,70.5,28.1
FELI,950815,12,70,32.5,-67.4,968,AL071995,0,0,-5,-5,-5,19.1,-17,72,71,15.40000023,-41,0,0,-41,20.4,26.6,3,-12.9,3.7,2.3,70.8,27.8
